manufacturer,manufacturer_slug,product_id,sku,name,slug,description,short_description,category,category_slug,material,material_slug,price,sale_price,frame_only_price,cost,msrp,markup_percent,pricing_mode,weight,dimensions,specs,tags,show_price_online,available_online,in_store_only,quote_only,featured,featured_at,display_order,low_stock_threshold,is_active,created_at,updated_at,variants,fabric_options,fabric_pools,finish_options,finish_pools,images,attributes
Frankford Umbrellas,frankford-umbrellas,5075,23,23 Round,23-round-frankford,Resin concrete base. Table use or freestanding.,Resin concrete base. Table use or freestanding.,Umbrella Bases,cat-umbrella-bases,,,234.00,211.00,,,234.00,,fixed,80.00,"20""/50cm dia. x 11.5""/30cm x 1.5""/3.8cm dia. stem",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:27.686617+00,2026-06-16 18:26:27.686617+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/23-round.jpg"",""alt_text"":""23 Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5084,24G,24G Round,24g-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Table use with 8ST stem.,Galvanized steel plate base. Stackable up to 4 plates. Table use with 8ST stem.,Umbrella Bases,cat-umbrella-bases,,,680.00,612.00,,,680.00,,fixed,70.00,"24""/61cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:31.19354+00,2026-06-16 18:26:31.19354+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/24g-round.jpg"",""alt_text"":""24G Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5076,24G-SQ,24G Square,24g-square-frankford,Galvanized steel plate base. Cannot be stacked. Must be paired with 8ST (table) or 18ST (freestanding) stem.,Galvanized steel plate base. Cannot be stacked. Must be paired with 8ST (table) or 18ST (freestanding) stem.,Umbrella Bases,cat-umbrella-bases,,,780.00,702.00,,,780.00,,fixed,100.00,"24""/61cm x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:28.157038+00,2026-06-16 18:26:28.157038+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/24g-square.jpg"",""alt_text"":""24G Square"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5131,30-SA,Drill Bit Sand Auger,sand-auger-frankford,"Commercial beach umbrella drill bit auger. For use with 1.5"" diameter aluminum and 1.38"" ash wood bottom poles. Customer must drill hole to accommodate hitch pin.","Commercial beach umbrella drill bit auger. For use with 1.5"" diameter aluminum and 1.38"" ash wood bottom poles. Customer must drill hole to accommodate hitch pin.",Replacement Parts,cat-replacement-parts,,,157.00,142.00,,,157.00,,fixed,4.00,"27"" x 1.5""/40cm x 68",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:50.224304+00,2026-06-16 18:26:50.224304+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/sand-auger.png"",""alt_text"":""Sand Auger"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5077,30G,30G Round,30g-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with 18ST (freestanding) or 8ST (table) stem.,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with 18ST (freestanding) or 8ST (table) stem.,Umbrella Bases,cat-umbrella-bases,,,860.00,774.00,,,860.00,,fixed,100.00,"30""/76cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:29.23691+00,2026-06-16 18:26:29.23691+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/30g-round.png"",""alt_text"":""30G Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5118,30G+24G-MLA,30G+24G-MLA Round,30g-24g-mla-round-frankford,Galvanized steel plate base. A third plate equal to or greater than the bottom plate can be added. Freestanding. 4 plate stacks required.,Galvanized steel plate base. A third plate equal to or greater than the bottom plate can be added. Freestanding. 4 plate stacks required.,Umbrella Bases,cat-umbrella-bases,,,1428.00,1286.00,,,1428.00,,fixed,170.00,"30""/76cm dia. x 1""/2.5cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:44.931085+00,2026-06-16 18:26:44.931085+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/30g-24g-mla-round.png"",""alt_text"":""30G+24G-MLA Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5119,30G-MLA,30G-MLA Round,30g-mla-round-frankford,Galvanized steel plate. Stackable up to 4 plates. Must be paired with a stem. Freestanding. 4 plates required.,Galvanized steel plate. Stackable up to 4 plates. Must be paired with a stem. Freestanding. 4 plates required.,Umbrella Bases,cat-umbrella-bases,,,810.00,729.00,,,810.00,,fixed,100.00,"30""/76cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:45.142228+00,2026-06-16 18:26:45.142228+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/30g-mla-round.png"",""alt_text"":""30G-MLA Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5120,30Gx2-MLA,30Gx2-MLA Round,30gx2-mla-round-frankford,Galvanized steel plate base. A third plate can be added. Freestanding. 4 plate stacks required.,Galvanized steel plate base. A third plate can be added. Freestanding. 4 plate stacks required.,Umbrella Bases,cat-umbrella-bases,,,1620.00,1458.00,,,1620.00,,fixed,200.00,"30""/76cm dia. x 1""/2.5cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:46.009321+00,2026-06-16 18:26:46.009321+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/30gx2-mla-round.png"",""alt_text"":""30Gx2-MLA Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5078,36G,36G Round,36g-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with 18ST stem.,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with 18ST stem.,Umbrella Bases,cat-umbrella-bases,,,1160.00,1044.00,,,1160.00,,fixed,150.00,"36""/91cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:29.382493+00,2026-06-16 18:26:29.382493+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-round.jpg"",""alt_text"":""36G Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5104,36G+18ST2,36G+18ST2 Round,36g-18st2-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Freestanding.,Galvanized steel plate base. Stackable up to 4 plates. Freestanding.,Umbrella Bases,cat-umbrella-bases,,,1160.00,1044.00,,,1160.00,,fixed,150.00,"36""/91cm dia. x 1""/2.5cm x 18ST2 stem (18""/45cm x 2""/5cm dia.)",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:37.990362+00,2026-06-16 18:26:37.990362+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-18st2-round.jpg"",""alt_text"":""36G+18ST2 Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5121,36G-MLA,36G-MLA Round,36g-mla-round-frankford,Galvanized steel plate. Stackable up to 4 plates. Must be paired with a stem. Freestanding. 4 plates required.,Galvanized steel plate. Stackable up to 4 plates. Must be paired with a stem. Freestanding. 4 plates required.,Umbrella Bases,cat-umbrella-bases,,,1110.00,999.00,,,1110.00,,fixed,150.00,"36""/91cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:46.232343+00,2026-06-16 18:26:46.232343+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-mla-round.png"",""alt_text"":""36G-MLA Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5079,36G-SQ,36G Square,36g-square-frankford,Galvanized steel plate base. Freestanding use (+W-Kit). Must be paired with a stem.,Galvanized steel plate base. Freestanding use (+W-Kit). Must be paired with a stem.,Umbrella Bases,cat-umbrella-bases,,,1430.00,1287.00,,,1430.00,,fixed,200.00,"36""/91cm x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:29.91292+00,2026-06-16 18:26:29.91292+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-square.jpg"",""alt_text"":""36G Square"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5105,36G-SQ+18ST2,36G-SQ+18ST2,36g-sq-18st2-frankford,Galvanized steel plate. Freestanding (+W-Kit).,Galvanized steel plate. Freestanding (+W-Kit).,Umbrella Bases,cat-umbrella-bases,,,1430.00,1287.00,,,1430.00,,fixed,214.00,"36""/91cm x 6""/15.2cm x 18ST2 stem (18""/45cm x 2""/5cm dia.)",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:38.130959+00,2026-06-16 18:26:38.130959+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-sq-18st2.png"",""alt_text"":""36G-SQ+18ST2"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5122,36G-SQ-MLA,36G-SQ-MLA,36g-sq-mla-frankford,Galvanized steel plate. Freestanding. Wheels not recommended. 4 plates required.,Galvanized steel plate. Freestanding. Wheels not recommended. 4 plates required.,Umbrella Bases,cat-umbrella-bases,,,1380.00,1242.00,,,1380.00,,fixed,200.00,"36""/91cm x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:46.479086+00,2026-06-16 18:26:46.479086+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-sq-mla.png"",""alt_text"":""36G-SQ-MLA"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5091,36G-SQx2,36G-SQx2,36g-sqx2-frankford,Galvanized steel plate base. Freestanding (+W-Kit). Add wheels with +HDW-Kit. Required minimum galvanized stack for the Aurora Cantilever.,Galvanized steel plate base. Freestanding (+W-Kit). Add wheels with +HDW-Kit. Required minimum galvanized stack for the Aurora Cantilever.,Umbrella Bases,cat-umbrella-bases,,,2540.00,2286.00,,,2540.00,,fixed,400.00,"36""/91cm x 1""/2.5cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:32.583656+00,2026-06-16 18:26:32.583656+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-sqx2.jpg"",""alt_text"":""36G-SQx2"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5092,36G-SQx3,36G-SQx3,36g-sqx3-frankford,Galvanized steel plate. Freestanding. Required minimum galvanized stack for the Eclipse Cantilever.,Galvanized steel plate. Freestanding. Required minimum galvanized stack for the Eclipse Cantilever.,Umbrella Bases,cat-umbrella-bases,,,3810.00,3429.00,,,3810.00,,fixed,600.00,"36""/91cm x 1.5""/3.8cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:33.107642+00,2026-06-16 18:26:33.107642+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-sqx3.png"",""alt_text"":""36G-SQx3"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5093,36G-SQx3-SQ,36G-SQx3 Square,36g-sqx3-square-frankford,Galvanized steel plate base. Freestanding (+Wheel Kit HDW-K). Required minimum galvanized stack for Aurora & Eclipse Cantilever.,Galvanized steel plate base. Freestanding (+Wheel Kit HDW-K). Required minimum galvanized stack for Aurora & Eclipse Cantilever.,Umbrella Bases,cat-umbrella-bases,,,3810.00,3429.00,,,3810.00,,fixed,600.00,"36""/91cm x 6""/15.2cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:33.441714+00,2026-06-16 18:26:33.441714+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/36g-sqx3-square.jpg"",""alt_text"":""36G-SQx3 Square"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5149,37-BP,"Bar Height Bottom Pole (37"")",bar-height-bottom-pole-37-frankford,Standard height flat bottom pole for Greenwich/Monterey/Catalina umbrellas.,Standard height flat bottom pole for Greenwich/Monterey/Catalina umbrellas.,Replacement Parts,cat-replacement-parts,,,35.00,32.00,,,35.00,,fixed,,"37""/94cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:56.020013+00,2026-06-16 18:26:56.020013+00,[],[],[],[],[],[],[]
Frankford Umbrellas,frankford-umbrellas,5080,40G,40G Round,40g-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with a stem.,Galvanized steel plate base. Stackable up to 4 plates. Must be paired with a stem.,Umbrella Bases,cat-umbrella-bases,,,1430.00,1287.00,,,1430.00,,fixed,185.00,"40""/101cm dia. x 0.5""/12.7mm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:30.053833+00,2026-06-16 18:26:30.053833+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/40g-round.jpg"",""alt_text"":""40G Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5106,40G+18ST2,40G+18ST2 Round,40g-18st2-round-frankford,Galvanized steel plate base. Stackable up to 4 plates. Freestanding.,Galvanized steel plate base. Stackable up to 4 plates. Freestanding.,Umbrella Bases,cat-umbrella-bases,,,1430.00,1287.00,,,1430.00,,fixed,185.00,"40""/101cm dia. x 1""/2.5cm x 18ST2 stem (18""/45cm x 2""/5cm dia.)",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:38.596931+00,2026-06-16 18:26:38.596931+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/40g-18st2-round.jpg"",""alt_text"":""40G+18ST2 Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5094,40G+36G,40G+36G Round,40g-36g-round-frankford,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for the Aurora Cantilever.,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for the Aurora Cantilever.,Umbrella Bases,cat-umbrella-bases,,,2270.00,2043.00,,,2270.00,,fixed,335.00,"40""/101cm x 1""/2.5cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:34.047514+00,2026-06-16 18:26:34.047514+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/40g-36g-round.jpg"",""alt_text"":""40G+36G Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5095,40Gx2,40Gx2 Round,40gx2-round-frankford,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for the Aurora Cantilever.,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for the Aurora Cantilever.,Umbrella Bases,cat-umbrella-bases,,,2540.00,2286.00,,,2540.00,,fixed,360.00,"40""/101cm x 1""/2.5cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:34.314842+00,2026-06-16 18:26:34.314842+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/40gx2-round.jpg"",""alt_text"":""40Gx2 Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Frankford Umbrellas,frankford-umbrellas,5096,40Gx3,40Gx3 Round,40gx3-round-frankford,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for Aurora and Eclipse Cantilever.,Galvanized steel stack base. Freestanding. Required minimum galvanized stack for Aurora and Eclipse Cantilever.,Umbrella Bases,cat-umbrella-bases,,,3810.00,3429.00,,,3810.00,,fixed,555.00,"40""/101cm x 1.5""/3.8cm",,[],true,true,false,false,false,,0,0,true,2026-06-16 18:26:34.550236+00,2026-06-16 18:26:34.550236+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/frankford-non-umbrella/40gx3-round.jpg"",""alt_text"":""40Gx3 Round"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
